,Bitch_num,Plate_id,item_id,x_coor,y_coor,length,width
34,81,6,28310,"2,301.00",0,135,457
35,81,6,30224,0,683,800.5,520.5
36,81,6,28797,800.5,683,701,499.5
37,81,6,30192,"1,501.50",683,877,484.5
38,81,7,29294,0,0,"1,079.00",540
39,81,7,30569,"1,079.00",0,902,540
40,81,7,30269,"1,981.00",0,416,459.5
41,81,7,28522,0,540,705,655
42,81,7,32148,705,540,859.5,640
43,81,7,27551,"1,564.50",540,859.5,640
44,81,8,30650,0,0,"1,931.00",807
45,81,8,27746,0,807,"1,629.50",392
46,81,8,32041,"1,931.00",0,499.5,701
47,81,8,30958,"1,931.00",701,499,474
48,81,9,29942,0,0,"2,301.00",692
49,81,9,30092,"2,301.00",0,98,686
50,81,9,31085,0,692,"2,001.00",424
51,81,9,31888,"2,001.00",692,399,399
52,81,9,28211,0,"1,116.00",398,78
53,81,9,31510,398,"1,116.00",398,78
54,81,9,30152,796,"1,116.00",398,52.5
55,81,9,31742,"1,194.00","1,116.00",398,52.5
56,81,10,32371,0,0,636,499
57,81,10,31735,636,0,118,498
58,81,10,28028,754,0,843,459.5
59,81,10,29836,"1,597.00",0,843,459.5
60,81,10,32401,0,499,"1,856.00",701
61,81,10,28333,"1,856.00",499,499,636
62,81,11,27934,0,0,902,416
63,81,11,31759,0,416,716,800.5
64,81,11,32423,902,0,816,599.5
65,81,11,29415,902,599.5,807,599.5
66,81,11,28887,"1,718.00",0,715,785
67,81,11,30809,"1,718.00",785,599.5,393.5
68,81,12,32120,0,0,"1,330.00",198
69,81,12,31578,0,198,"1,265.00",843
70,81,12,31532,0,"1,041.00","1,260.00",129
71,81,12,31034,"1,330.00",0,416,"1,079.00"
72,81,12,30776,"1,746.00",0,640,695
73,81,12,30886,"1,746.00",695,636,499
74,81,13,30734,0,0,686,994.5
75,81,13,27538,686,0,843,991
76,81,13,28817,"1,529.00",0,843,990
77,81,13,30480,0,994.5,"1,330.00",198
78,81,13,29778,"1,330.00",994.5,498,118
79,81,14,30061,0,0,"1,856.00",701
80,81,14,30697,"1,856.00",0,415.5,640
81,81,14,30709,"2,271.50",0,135,457
82,81,14,32250,0,701,118,498
83,81,14,32064,118,701,118,498
84,81,14,30949,236,701,118,498
85,81,14,28208,354,701,"2,081.00",415.5
86,81,15,30816,0,0,715,785
87,81,15,32096,0,785,600,312
88,81,15,29606,715,0,832,815
89,81,15,28010,"1,547.00",0,715,785
90,81,15,30616,"1,547.00",785,484.5,424
91,81,16,28581,0,0,"2,081.00",859.5
92,81,17,29066,0,0,"1,420.00",598
0,82,0,30554,0.0,0.0,"2,178.0",558.0
1,82,0,30382,0.0,558.0,"2,178.0",558.0
2,82,0,29997,0.0,"1,116.0","1,460.0",58.0
3,82,0,29224,"1,460.0","1,116.0",715.0,58.0
4,82,0,29133,0.0,"1,174.0",686.0,38.0
5,82,0,31215,686.0,"1,174.0",655.0,38.0
6,82,0,32122,"1,341.0","1,174.0",579.0,38.0
7,82,0,32221,"2,178.0",0.0,38.0,449.0
8,82,0,32074,"2,178.0",449.0,38.0,753.0
9,82,0,28035,"2,216.0",0.0,58.0,393.5
10,82,0,28862,"2,216.0",393.5,58.0,816.0
11,82,0,29334,"2,274.0",0.0,58.0,660.0
12,82,0,32340,"2,274.0",660.0,58.0,540.0
13,82,0,28253,"2,332.0",0.0,58.0,859.5
14,82,0,29486,"2,332.0",859.5,48.0,171.0
15,82,0,27535,"2,332.0","1,030.5",48.0,171.0
16,82,0,28486,"2,390.0",0.0,48.0,495.0
17,82,0,28016,"2,390.0",495.0,48.0,126.0
18,82,0,27738,"2,390.0",621.0,48.0,284.0
19,82,0,32342,"2,390.0",905.0,48.0,126.0
20,82,0,31238,"2,390.0","1,031.0",48.0,171.0
21,82,1,30645,0.0,0.0,"2,098.0",558.0
22,82,1,30795,0.0,558.0,"2,098.0",558.0
23,82,1,29246,0.0,"1,116.0",715.0,58.0
24,82,1,32009,715.0,"1,116.0",683.0,58.0
25,82,1,28936,"1,398.0","1,116.0",686.0,58.0
26,82,1,29821,0.0,"1,174.0","1,998.0",38.0
27,82,1,29744,"2,098.0",0.0,341.0,654.0
28,82,1,29032,"2,098.0",654.0,328.5,541.0
29,82,2,28404,0.0,0.0,"1,953.0",580.0
30,82,2,31301,"1,953.0",0.0,478.0,558.0
31,82,2,32453,0.0,580.0,"1,953.0",580.0
32,82,2,30838,"1,953.0",580.0,378.0,577.5
33,82,2,29945,"2,331.0",580.0,48.0,495.0
34,82,2,30652,"2,379.0",580.0,58.0,393.5
35,82,2,28719,0.0,"1,160.0",660.0,58.0
36,82,2,29265,660.0,"1,160.0",843.0,58.0
37,82,2,28386,"1,503.0","1,160.0",859.5,58.0
38,82,3,28614,0.0,0.0,"2,098.0",558.0
39,82,3,28998,0.0,558.0,"2,098.0",558.0
40,82,3,30262,0.0,"1,116.0","2,098.0",38.0
41,82,3,27700,0.0,"1,154.0",715.0,58.0
42,82,3,27728,715.0,"1,154.0",686.0,58.0
43,82,3,30298,"1,401.0","1,154.0",692.0,58.0
44,82,3,29843,"2,098.0",0.0,341.0,160.5
45,82,3,31254,"2,098.0",160.5,329.0,936.0
46,82,3,30223,"2,098.0","1,096.5",284.0,48.0
47,82,3,30083,"2,098.0","1,144.5",284.0,48.0
48,82,4,30320,0.0,0.0,"2,178.0",558.0
49,82,4,28184,"2,178.0",0.0,206.0,538.0
50,82,4,28782,"2,384.0",0.0,48.0,495.0
51,82,4,31169,0.0,558.0,"2,098.0",558.0
52,82,4,32126,"2,098.0",558.0,278.0,542.0
53,82,4,27467,"2,376.0",558.0,58.0,542.0
54,82,4,31343,0.0,"1,116.0",715.0,58.0
55,82,4,27507,715.0,"1,116.0",640.0,58.0
56,82,4,30670,"1,355.0","1,116.0",415.5,58.0
57,82,4,30022,"1,770.5","1,116.0",327.0,58.0
58,82,4,28576,"2,097.5","1,116.0",284.0,48.0
59,82,4,31012,0.0,"1,174.0",322.0,38.0
60,82,4,28005,322.0,"1,174.0","2,098.0",38.0
61,82,5,28095,0.0,0.0,"2,028.0",558.0
62,82,5,30365,"2,028.0",0.0,312.0,277.5
63,82,5,28383,"2,028.0",277.5,312.0,277.5
64,82,5,27840,"2,340.0",0.0,88.0,540.0
65,82,5,31502,0.0,558.0,"2,178.0",558.0
66,82,5,30154,"2,178.0",558.0,238.0,539.0
67,82,5,31415,0.0,"1,116.0",859.5,58.0
68,82,5,31014,859.5,"1,116.0",859.5,58.0
69,82,5,30400,"1,719.0","1,116.0",715.0,58.0
70,82,5,30167,0.0,"1,174.0",966.0,38.0
71,82,5,31648,966.0,"1,174.0","1,458.0",38.0
72,82,6,28600,0.0,0.0,"2,028.0",558.0
73,82,6,31861,"2,028.0",0.0,392.0,540.0
74,82,6,28205,0.0,558.0,"1,422.0",329.0
75,82,6,29568,"1,422.0",558.0,716.0,328.0
76,82,6,30082,"2,138.0",558.0,297.0,312.0
77,82,6,29186,0.0,887.0,"1,073.0",328.0
78,82,6,31839,"1,073.0",887.0,"1,073.0",327.0
79,82,6,30901,"2,146.0",887.0,277.5,312.0
80,82,7,30143,0.0,0.0,"2,098.0",558.0
81,82,7,31597,"2,098.0",0.0,328.5,541.0
82,82,7,27512,0.0,558.0,"1,321.0",557.0
83,82,7,32432,"1,321.0",558.0,807.0,557.0
84,82,7,32315,"2,128.0",558.0,312.0,557.0
85,82,7,29255,0.0,"1,115.0","1,260.0",58.0
86,82,7,29593,"1,260.0","1,115.0",683.0,58.0
87,82,7,27484,"1,943.0","1,115.0",495.0,48.0
88,82,7,30911,0.0,"1,173.0","2,178.0",38.0
89,82,8,28946,0.0,0.0,"2,028.0",558.0
90,82,8,29670,"2,028.0",0.0,393.5,557.0
91,82,8,31666,0.0,558.0,"2,028.0",558.0
92,82,8,28533,"2,028.0",558.0,393.5,557.0
93,82,8,29540,0.0,"1,116.0",807.0,58.0
94,82,8,28636,807.0,"1,116.0",807.0,58.0
95,82,8,29719,"1,614.0","1,116.0",816.0,58.0
96,82,8,32069,0.0,"1,174.0","2,181.0",38.0
97,82,9,31037,0.0,0.0,"2,178.0",558.0
98,82,9,28239,"2,178.0",0.0,258.0,540.0
99,82,9,27631,0.0,558.0,843.0,557.0
100,82,9,28152,843.0,558.0,"1,321.0",557.0
101,82,9,27796,"2,164.0",558.0,129.0,460.0
102,82,9,32200,"2,293.0",558.0,126.0,443.0
103,82,9,28121,"2,293.0","1,001.0",126.0,48.0
104,82,9,29718,"2,293.0","1,049.0",126.0,48.0
105,82,9,29541,0.0,"1,115.0",640.0,58.0
106,82,9,30259,640.0,"1,115.0",540.0,58.0
107,82,9,30692,"1,180.0","1,115.0",715.0,58.0
108,82,9,30309,"1,895.0","1,115.0",542.0,58.0
109,82,9,29286,0.0,"1,173.0",474.0,38.0
110,82,9,27494,474.0,"1,173.0",518.0,38.0
111,82,9,28243,992.0,"1,173.0",449.0,38.0
112,82,9,28586,"1,441.0","1,173.0",686.0,38.0
113,82,9,29078,"2,127.0","1,173.0",313.0,38.0
114,82,10,30462,0.0,0.0,"2,001.0",557.0
115,82,10,28004,0.0,557.0,811.0,647.0
116,82,10,29190,811.0,557.0,362.0,647.0
117,82,10,29539,"1,173.0",557.0,811.0,647.0
118,82,10,29678,"2,001.0",0.0,58.0,686.0
119,82,10,30903,"2,001.0",686.0,58.0,327.0
120,82,10,28834,"2,001.0","1,013.0",48.0,171.0
121,82,10,28488,"2,059.0",0.0,378.0,423.5
122,82,10,28065,"2,059.0",423.5,378.0,423.5
123,82,10,28014,"2,059.0",847.0,373.5,361.0
124,82,11,29771,0.0,0.0,"2,178.0",558.0
125,82,11,27638,"2,178.0",0.0,129.0,460.0
126,82,11,29477,"2,307.0",0.0,126.0,443.0
127,82,11,27979,0.0,558.0,347.5,542.0
128,82,11,30936,347.5,558.0,392.5,538.0
129,82,11,30420,740.0,558.0,798.0,538.0
130,82,11,29121,"1,538.0",558.0,859.5,538.0
131,82,11,32001,"2,397.5",558.0,38.0,474.0
132,82,11,30678,0.0,"1,100.0",859.5,58.0
133,82,11,30934,859.5,"1,100.0",686.0,58.0
134,82,11,30953,"1,545.5","1,100.0",859.5,58.0
135,82,11,32326,0.0,"1,158.0",843.0,58.0
136,82,11,27633,843.0,"1,158.0",692.0,58.0
137,82,11,29924,"1,535.0","1,158.0",843.0,58.0
138,82,12,28370,0.0,0.0,936.0,"1,060.0"
139,82,12,29178,0.0,"1,060.0",838.0,142.5
140,82,12,31734,936.0,0.0,683.0,526.5
141,82,12,30357,936.0,526.5,662.0,380.0
142,82,12,28493,936.0,906.5,342.0,309.5
143,82,12,28129,"1,278.0",906.5,337.0,309.5
144,82,12,31201,"1,619.0",0.0,357.0,987.0
145,82,12,32405,"1,619.0",987.0,336.0,227.5
146,82,12,29319,"1,976.0",0.0,425.0,495.0
147,82,12,28107,"1,976.0",495.0,424.0,538.0
148,82,12,29857,"1,976.0","1,033.0",416.0,58.0
149,82,12,27891,"1,976.0","1,091.0",416.0,58.0
150,82,12,32311,"1,976.0","1,149.0",415.5,58.0
151,82,12,30010,"2,401.0",0.0,38.0,543.0
152,82,12,30635,"2,401.0",543.0,38.0,576.0
153,82,13,31477,0.0,0.0,557.0,859.5
154,82,13,29564,557.0,0.0,557.0,859.5
155,82,13,30383,"1,114.0",0.0,557.0,859.5
156,82,13,32434,"1,671.0",0.0,557.0,859.5
157,82,13,28746,"2,228.0",0.0,203.5,800.5
158,82,13,30196,0.0,859.5,714.0,358.0
159,82,13,28730,714.0,859.5,646.0,342.5
160,82,13,28365,"1,360.0",859.5,"1,073.0",328.0
161,82,14,31690,0.0,0.0,578.0,753.0
162,82,14,27751,0.0,753.0,284.0,425.0
163,82,14,28330,284.0,753.0,284.0,425.0
164,82,14,32328,578.0,0.0,"1,856.0",579.0
165,82,14,28579,578.0,579.0,658.5,558.0
166,82,14,27608,"1,236.5",579.0,478.0,558.0
167,82,14,28983,"1,714.5",579.0,708.0,558.0
168,82,14,28445,578.0,"1,137.0","1,718.0",68.0
169,82,15,31246,0.0,0.0,560.0,701.0
170,82,15,29635,0.0,701.0,558.0,503.0
171,82,15,27852,560.0,0.0,"1,260.0",420.0
172,82,15,28846,560.0,420.0,415.5,538.0
173,82,15,29348,975.5,420.0,415.5,538.0
174,82,15,27689,"1,391.0",420.0,416.0,538.0
175,82,15,29560,560.0,958.0,"1,242.0",247.0
176,82,15,29108,"1,820.0",0.0,618.0,558.0
177,82,15,30563,"1,820.0",558.0,558.0,658.5
178,82,16,32298,0.0,0.0,378.0,863.5
179,82,16,29785,0.0,863.5,377.0,345.0
180,82,16,28436,378.0,0.0,557.0,843.0
181,82,16,31134,378.0,843.0,499.0,377.0
182,82,16,28261,935.0,0.0,541.0,328.5
183,82,16,31974,935.0,328.5,538.0,859.5
184,82,16,28201,"1,476.0",0.0,387.5,402.0
185,82,16,31765,"1,476.0",402.0,387.5,410.0
186,82,16,29584,"1,476.0",812.0,387.5,402.0
187,82,16,29037,"1,863.5",0.0,557.0,816.0
188,82,16,29187,"1,863.5",816.0,538.0,392.5
189,82,17,30711,0.0,0.0,558.0,658.5
190,82,17,28349,0.0,658.5,540.0,277.0
191,82,17,31805,0.0,935.5,540.0,277.0
192,82,17,29721,558.0,0.0,"1,648.0",560.0
193,82,17,29065,558.0,560.0,"1,648.0",560.0
194,82,17,31950,558.0,"1,120.0","1,458.0",38.0
195,82,17,29036,558.0,"1,158.0","1,422.0",58.0
196,82,17,31117,"2,206.0",0.0,227.5,820.0
197,82,17,30910,"2,206.0",820.0,175.0,283.0
198,82,18,32417,0.0,0.0,415.5,538.0
199,82,18,29326,415.5,0.0,892.0,538.0
200,82,18,32136,"1,307.5",0.0,691.0,538.0
201,82,18,31072,"1,998.5",0.0,416.0,538.0
202,82,18,28893,0.0,538.0,705.0,360.0
203,82,18,31771,705.0,538.0,980.0,357.0
204,82,18,27598,"1,685.0",538.0,654.0,341.0
205,82,18,31997,0.0,898.0,759.0,317.0
206,82,18,27601,759.0,898.0,"1,060.0",309.5
207,82,18,32356,"1,819.0",898.0,618.0,309.5
208,82,19,31709,0.0,0.0,"2,028.0",558.0
209,82,19,30276,"2,028.0",0.0,392.5,538.0
210,82,19,28922,0.0,558.0,843.0,557.0
211,82,19,30174,843.0,558.0,843.0,557.0
212,82,19,28189,"1,686.0",558.0,415.5,557.0
213,82,19,30176,"2,101.5",558.0,326.0,538.0
214,82,19,30902,0.0,"1,115.0","1,503.0",38.0
215,82,19,30260,0.0,"1,153.0",843.0,58.0
216,82,19,27600,843.0,"1,153.0","1,460.0",58.0
217,82,20,31188,0.0,0.0,"1,422.0",579.0
218,82,20,27541,0.0,579.0,"1,422.0",579.0
219,82,20,28087,0.0,"1,158.0","1,422.0",58.0
220,82,20,29793,"1,422.0",0.0,759.0,317.0
221,82,20,28743,"1,422.0",317.0,378.0,863.5
222,82,20,29609,"1,800.0",317.0,378.0,863.5
223,82,20,31598,"2,181.0",0.0,248.0,998.0
224,82,21,29385,0.0,0.0,"2,260.0",377.0
225,82,21,29976,"2,260.0",0.0,108.0,357.0
226,82,21,30640,0.0,377.0,863.5,378.0
227,82,21,31212,863.5,377.0,848.0,363.0
228,82,21,31433,"1,711.5",377.0,715.0,358.0
229,82,21,28520,0.0,755.0,973.0,330.0
230,82,21,28019,973.0,755.0,"1,422.0",329.0
231,82,21,30928,0.0,"1,085.0","2,208.0",68.0
232,82,21,27855,0.0,"1,153.0","2,260.0",58.0
233,82,22,32394,0.0,0.0,859.5,557.0
234,82,22,32030,0.0,557.0,859.5,538.0
235,82,22,32354,0.0,"1,095.0",662.0,98.0
236,82,22,29216,859.5,0.0,378.0,863.5
237,82,22,32032,859.5,863.5,377.0,345.0
238,82,22,28934,"1,237.5",0.0,557.0,843.0
239,82,22,31814,"1,237.5",843.0,542.0,347.5
240,82,22,27856,"1,794.5",0.0,341.0,654.0
241,82,22,27667,"1,794.5",654.0,326.0,538.0
242,82,22,27900,"2,135.5",0.0,298.0,"1,098.0"
243,82,23,28238,0.0,0.0,"1,498.0",718.0
244,82,23,30970,0.0,718.0,"1,452.0",347.0
245,82,23,28988,0.0,"1,065.0","1,358.0",38.0
246,82,23,29343,0.0,"1,103.0","1,321.0",58.0
247,82,23,29634,0.0,"1,161.0","1,321.0",58.0
248,82,23,31638,"1,498.0",0.0,558.0,518.0
249,82,23,31505,"1,498.0",518.0,557.0,416.0
250,82,23,30919,"1,498.0",934.0,540.0,277.0
251,82,23,28409,"2,056.0",0.0,341.0,654.0
252,82,23,28394,"2,056.0",654.0,308.5,541.0
253,82,24,32211,0.0,0.0,893.5,428.5
254,82,24,29295,0.0,428.5,893.5,428.5
255,82,24,31660,0.0,857.0,848.0,363.0
256,82,24,32353,893.5,0.0,538.0,816.0
257,82,24,27673,893.5,816.0,363.0,398.0
258,82,24,28206,"1,431.5",0.0,693.0,820.0
259,82,24,30465,"1,431.5",820.0,686.0,397.0
260,82,24,32456,"2,124.5",0.0,312.0,"1,079.0"
261,82,25,28841,0.0,0.0,"1,422.0",579.0
262,82,25,28659,"1,422.0",0.0,392.0,559.0
263,82,25,28460,"1,814.0",0.0,618.5,558.0
264,82,25,30983,0.0,579.0,798.0,358.0
265,82,25,31961,798.0,579.0,980.0,357.0
266,82,25,27779,"1,778.0",579.0,655.0,341.0
267,82,25,30939,0.0,937.0,"2,098.0",278.0
268,82,26,30447,0.0,0.0,378.0,773.5
269,82,26,31900,0.0,773.5,363.0,398.0
270,82,26,31634,378.0,0.0,363.0,848.0
271,82,26,28322,378.0,848.0,358.0,345.0
272,82,26,28550,741.0,0.0,358.0,714.0
273,82,26,28277,741.0,714.0,358.0,474.0
274,82,26,31465,"1,099.0",0.0,557.0,816.0
275,82,26,29827,"1,099.0",816.0,538.0,398.5
276,82,26,31983,"1,656.0",0.0,578.0,753.0
277,82,26,29679,"1,656.0",753.0,577.0,135.0
278,82,26,28267,"1,656.0",888.0,502.0,278.0
279,82,26,32025,"2,234.0",0.0,198.0,678.0
280,82,26,32415,"2,234.0",678.0,171.0,425.0
281,82,27,31322,0.0,0.0,807.0,557.0
282,82,27,30818,807.0,0.0,843.0,557.0
283,82,27,31707,"1,650.0",0.0,392.0,540.0
284,82,27,29581,"2,042.0",0.0,277.0,540.0
285,82,27,27853,"2,319.0",0.0,111.0,440.0
286,82,27,27876,0.0,557.0,848.0,363.0
287,82,27,28882,848.0,557.0,"1,452.0",347.0
288,82,27,31284,0.0,920.0,"1,098.0",298.0
289,82,27,31791,"1,098.0",920.0,341.0,295.0
290,82,27,29892,"1,439.0",920.0,998.0,248.0
291,82,28,30543,0.0,0.0,658.5,558.0
292,82,28,30327,658.5,0.0,658.5,558.0
293,82,28,30427,"1,317.0",0.0,618.0,558.0
294,82,28,28240,"1,935.0",0.0,503.0,558.0
295,82,28,31174,0.0,558.0,"2,260.0",58.0
296,82,28,27672,0.0,616.0,843.0,557.0
297,82,28,29818,843.0,616.0,859.5,557.0
298,82,28,32249,"1,702.5",616.0,683.0,540.0
299,82,29,27441,0.0,0.0,557.0,415.5
300,82,29,28677,557.0,0.0,387.5,408.0
301,82,29,29742,944.5,0.0,815.0,387.5
302,82,29,31026,"1,759.5",0.0,640.0,377.0
303,82,29,31530,0.0,415.5,859.5,557.0
304,82,29,28783,859.5,415.5,691.0,538.0
305,82,29,27477,"1,550.5",415.5,859.5,538.0
306,82,29,27639,0.0,972.5,"1,242.0",247.0
307,82,29,32000,"1,242.0",972.5,961.0,247.0
308,82,30,31131,0.0,0.0,658.5,558.0
309,82,30,27756,0.0,558.0,618.0,558.0
310,82,30,31204,658.5,0.0,557.0,807.0
311,82,30,28717,658.5,807.0,540.0,392.0
312,82,30,31102,"1,215.5",0.0,654.0,341.0
313,82,30,28507,"1,215.5",341.0,639.0,358.0
314,82,30,29780,"1,215.5",699.0,580.0,518.0
315,82,30,32433,"1,869.5",0.0,557.0,816.0
316,82,30,27975,"1,869.5",816.0,557.0,393.5
317,82,31,30649,0.0,0.0,558.0,618.0
318,82,31,28979,0.0,618.0,518.0,580.0
319,82,31,30620,558.0,0.0,723.0,478.0
320,82,31,29145,558.0,478.0,715.0,358.0
321,82,31,28441,558.0,836.0,715.0,377.0
322,82,31,32327,"1,281.0",0.0,416.0,557.0
323,82,31,31699,"1,281.0",557.0,362.0,647.0
324,82,31,29531,"1,697.0",0.0,416.0,557.0
325,82,31,28423,"1,697.0",557.0,416.0,557.0
326,82,31,28431,"2,113.0",0.0,327.0,"1,073.0"
327,82,32,28378,0.0,0.0,360.0,660.0
328,82,32,30455,360.0,0.0,"1,321.0",557.0
329,82,32,30804,"1,681.0",0.0,759.0,317.0
330,82,32,29872,"1,681.0",317.0,759.0,317.0
331,82,32,29543,0.0,660.0,"1,420.0",557.0
332,82,32,27525,"1,420.0",660.0,415.5,557.0
333,82,32,31625,"1,835.5",660.0,580.0,538.0
334,82,33,27623,0.0,0.0,"1,398.0",381.0
335,82,33,31455,"1,398.0",0.0,361.0,373.5
336,82,33,31843,"1,759.0",0.0,662.0,362.0
337,82,33,28980,0.0,381.0,843.0,557.0
338,82,33,31206,843.0,381.0,859.5,557.0
339,82,33,30614,"1,702.5",381.0,723.0,477.0
340,82,33,28399,0.0,938.0,"2,098.0",278.0
341,82,34,31722,0.0,0.0,387.5,410.0
342,82,34,30826,0.0,410.0,377.0,715.0
343,82,34,29578,387.5,0.0,392.5,538.0
344,82,34,32226,387.5,538.0,362.0,647.0
345,82,34,31267,780.0,0.0,135.0,577.0
346,82,34,27615,780.0,577.0,111.0,440.0
347,82,34,32228,915.0,0.0,662.0,362.0
348,82,34,28424,915.0,362.0,328.0,716.0
349,82,34,30749,"1,243.0",362.0,328.0,716.0
350,82,34,27757,915.0,"1,078.0",458.0,134.5
351,82,34,31899,"1,577.0",0.0,457.5,538.0
352,82,34,30783,"1,577.0",538.0,425.0,495.0
353,82,34,28705,"1,577.0","1,033.0",425.0,171.0
354,82,34,28560,"2,034.5",0.0,402.0,961.0
355,82,34,28321,"2,034.5",961.0,401.0,227.5
356,82,35,29213,0.0,0.0,484.5,557.0
357,82,35,30854,0.0,557.0,478.0,558.0
358,82,35,28768,484.5,0.0,859.5,557.0
359,82,35,28580,484.5,557.0,859.5,538.0
360,82,35,32387,"1,344.0",0.0,715.0,377.0
361,82,35,29258,"1,344.0",377.0,715.0,328.0
362,82,35,32146,"1,344.0",705.0,703.0,309.5
363,82,35,27805,"1,344.0","1,014.5",678.0,198.0
364,82,35,31901,"2,059.0",0.0,378.0,577.5
365,82,35,32443,"2,059.0",577.5,345.0,615.0
366,82,36,30306,0.0,0.0,"1,460.0",377.0
367,82,36,28344,"1,460.0",0.0,923.0,361.0
368,82,36,28664,0.0,377.0,956.0,473.0
369,82,36,31956,956.0,377.0,815.0,406.5
370,82,36,30773,"1,771.0",377.0,662.0,361.0
371,82,36,31525,0.0,850.0,838.0,348.0
372,82,36,28093,838.0,850.0,646.0,342.5
373,82,36,32437,"1,484.0",850.0,936.0,342.0
374,82,37,29451,0.0,0.0,843.0,557.0
375,82,37,31297,0.0,557.0,820.0,247.0
376,82,37,30183,0.0,804.0,773.5,378.0
377,82,37,32273,843.0,0.0,701.0,560.0
378,82,37,30864,843.0,560.0,342.5,646.0
379,82,37,27831,"1,185.5",560.0,342.5,646.0
380,82,37,32418,"1,544.0",0.0,859.5,538.0
381,82,37,31337,"1,544.0",538.0,759.0,317.0
382,82,37,31331,"1,544.0",855.0,647.0,362.0
383,82,38,27583,0.0,0.0,923.0,361.0
384,82,38,29934,923.0,0.0,715.0,358.0
385,82,38,30129,"1,638.0",0.0,714.0,358.0
386,82,38,28218,0.0,361.0,723.0,478.0
387,82,38,32168,723.0,361.0,912.0,438.0
388,82,38,29654,"1,635.0",361.0,800.5,347.0
389,82,38,28414,0.0,839.0,"1,398.0",381.0
390,82,38,28324,"1,398.0",839.0,863.5,378.0
391,82,39,28733,0.0,0.0,579.0,499.5
392,82,39,30643,579.0,0.0,"1,260.0",406.5
393,82,39,28718,579.0,406.5,"1,260.0",58.0
394,82,39,29119,"1,839.0",0.0,585.0,358.0
395,82,39,28369,0.0,499.5,"2,028.0",348.0
396,82,39,30998,0.0,847.5,"1,330.0",360.0
397,82,39,28963,"1,330.0",847.5,973.0,330.0
398,82,40,27752,0.0,0.0,193.6,800.5
399,82,40,32279,193.6,0.0,"2,028.0",348.0
400,82,40,30393,193.6,348.0,558.0,618.0
0,83,0,28500,0.0,0.0,"2,398.0",560.0
1,83,0,27769,0.0,560.0,"2,398.0",560.0
2,83,0,29613,0.0,"1,120.0","2,278.0",88.0
3,83,1,28026,0.0,0.0,"2,398.0",560.0
4,83,1,30250,0.0,560.0,819.0,88.0
5,83,1,29414,819.0,560.0,878.0,78.0
6,83,1,27433,"1,697.0",560.0,718.5,78.0
7,83,1,29229,0.0,648.0,"2,398.0",560.0
8,83,2,32065,0.0,0.0,692.0,557.0
9,83,2,28364,0.0,557.0,686.0,327.0
10,83,2,28242,0.0,884.0,686.0,327.0
11,83,2,27496,692.0,0.0,692.0,557.0
12,83,2,29950,692.0,557.0,686.0,327.0
13,83,2,27870,692.0,884.0,686.0,327.0
14,83,2,31941,"1,384.0",0.0,683.0,557.0
15,83,2,31526,"1,384.0",557.0,683.0,557.0
16,83,2,30523,"2,067.0",0.0,327.0,557.0
17,83,2,28608,"2,067.0",557.0,327.0,557.0
18,83,3,29640,0.0,0.0,"2,298.0",58.0
19,83,3,28927,0.0,58.0,"2,078.0",58.0
20,83,3,28993,0.0,116.0,"2,078.0",58.0
21,83,3,30337,0.0,174.0,"1,073.0",58.0
22,83,3,28726,0.0,232.0,738.5,58.0
23,83,3,32241,0.0,290.0,"1,093.0",58.0
24,83,3,28535,0.0,348.0,839.0,58.0
25,83,3,31183,0.0,406.0,898.0,58.0
26,83,3,28131,0.0,464.0,"2,058.0",58.0
27,83,3,28634,0.0,522.0,"2,058.0",58.0
28,83,3,30353,0.0,580.0,"2,028.0",78.0
29,83,3,27548,0.0,658.0,685.0,308.0
30,83,3,32236,685.0,658.0,685.0,308.0
31,83,3,31844,"1,370.0",658.0,918.0,283.0
32,83,3,31243,0.0,966.0,"2,048.0",58.0
33,83,3,32344,0.0,"1,024.0","2,298.0",58.0
34,83,3,30451,0.0,"1,082.0","2,278.0",78.0
0,84,0,30479,0,0,678,398
1,84,0,30221,678,0,813,398
2,84,0,30916,"1,491.00",0,813,398
3,84,0,28082,0,398,"1,498.00",398
4,84,0,31317,"1,498.00",398,753,398
5,84,0,31752,0,796,"2,298.00",398
6,84,1,27661,0,0,497,734
7,84,1,28241,497,0,381,698
8,84,1,31483,878,0,"1,498.00",598
9,84,1,31672,0,734,"1,298.00",480
10,84,1,29597,"1,298.00",734,972,447
11,84,2,28191,0,0,"1,053.00",498
12,84,2,31184,"1,053.00",0,972,447
13,84,2,28601,0,498,"1,548.00",498
14,84,2,31559,"1,548.00",498,734,497
0,85,0,29163,0.0,0.0,439.0,260.0
1,85,0,28954,439.0,0.0,439.0,260.0
2,85,0,28320,878.0,0.0,439.0,242.5
3,85,0,29137,"1,317.0",0.0,241.5,92.5
4,85,0,27656,0.0,260.0,980.0,760.0
5,85,0,28794,980.0,260.0,52.5,426.5
6,85,0,30578,"1,032.5",260.0,427.5,339.0
7,85,0,28192,"1,032.5",599.0,427.5,339.0
8,85,0,30000,"1,460.0",260.0,78.0,338.0
9,85,0,31083,"1,460.0",598.0,78.0,338.0
10,85,0,28875,"1,538.0",260.0,52.5,426.5
11,85,0,30748,"1,538.0",686.5,52.5,259.0
12,85,0,31637,"1,590.5",260.0,52.5,259.0
13,85,0,31061,0.0,"1,020.0",438.0,118.0
14,85,0,27671,438.0,"1,020.0",438.0,118.0
