#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33623,,,,,,,,,,0,,,,0,,,513,,,407,,,
2,,33901,,,,,,,,,,513,,,,0,,,932,,,367,,,
3,,32999,,,,,,,,,,"1,445.00",,,,0,,,932,,,367,,,
4,,34755,,,,,,,,,,0,,,,407,,,"2,311.00",,,340,,,
5,,34275,,,,,,,,,,0,,,,747,,,987,,,357,,,
6,,37240,,,,,,,,,,987,,,,747,,,652,,,338,,,
7,,32776,,,,,,,,,,"1,639.00",,,,747,,,787,,,309.5,,,
8,,32706,,,,,,,,,,0,,,,"1,104.00",,,"1,624.00",,,58,,,
9,,32647,,,,,,,,,,0,,,,"1,162.00",,,"1,644.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,407,,"2,440.00",,,407,,,"2,440.00",,,"1,220.00",,,407,,,---,,
2,,513,,,,0,,513,,,407,,,"2,440.00",,,407,,,513,,,|,,
3,,"1,445.00",,,,0,,"1,445.00",,,407,,,"1,927.00",,,407,,,932,,,|,,
4,,513,,,,367,,"1,445.00",,,367,,,932,,,407,,,367,,,---,,
5,,"2,377.00",,,,0,,"2,377.00",,,407,,,995,,,407,,,932,,,|,,
6,,"1,445.00",,,,367,,"2,377.00",,,367,,,932,,,407,,,367,,,---,,
7,,0,,,,747,,"2,440.00",,,747,,,"2,440.00",,,813,,,340,,,---,,
8,,"2,311.00",,,,407,,"2,311.00",,,747,,,"2,440.00",,,340,,,"2,311.00",,,|,,
9,,0,,,,"1,104.00",,"2,440.00",,,"1,104.00",,,"2,440.00",,,473,,,357,,,---,,
10,,987,,,,747,,987,,,"1,104.00",,,"2,440.00",,,357,,,987,,,|,,
11,,"1,639.00",,,,747,,"1,639.00",,,"1,104.00",,,"1,453.00",,,357,,,652,,,|,,
12,,987,,,,"1,085.00",,"1,639.00",,,"1,085.00",,,652,,,357,,,338,,,---,,
13,,"2,426.00",,,,747,,"2,426.00",,,"1,104.00",,,801,,,357,,,787,,,|,,
14,,"1,639.00",,,,"1,056.50",,"2,426.00",,,"1,056.50",,,787,,,357,,,309.5,,,---,,
15,,0,,,,"1,162.00",,"2,440.00",,,"1,162.00",,,"2,440.00",,,116,,,58,,,---,,
16,,"1,624.00",,,,"1,104.00",,"1,624.00",,,"1,162.00",,,"2,440.00",,,58,,,"1,624.00",,,|,,
17,,"1,644.00",,,,"1,162.00",,"1,644.00",,,"1,220.00",,,"2,440.00",,,58,,,"1,644.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 15,811.0)   15,811.0",,,,,,,,,,,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
23 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,37002,,,,,,,,,,0,,,,0,,,932,,,367,,,
2,,35871,,,,,,,,,,0,,,,367,,,912,,,649,,,
3,,32992,,,,,,,,,,932,,,,0,,,912,,,649,,,
4,,33311,,,,,,,,,,932,,,,649,,,830,,,546,,,
5,,37175,,,,,,,,,,"1,844.00",,,,0,,,590,,,912,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,932,,,,0,,932,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,932,,,|,,
2,,0,,,,367,,932,,,367,,,932,,,"1,220.00",,,367,,,---,,
3,,0,,,,"1,016.00",,932,,,"1,016.00",,,932,,,853,,,649,,,---,,
4,,912,,,,367,,912,,,"1,016.00",,,932,,,649,,,912,,,|,,
5,,"1,844.00",,,,0,,"1,844.00",,,"1,220.00",,,"1,508.00",,,"1,220.00",,,912,,,|,,
6,,932,,,,649,,"1,844.00",,,649,,,912,,,"1,220.00",,,649,,,---,,
7,,932,,,,"1,195.00",,"1,844.00",,,"1,195.00",,,912,,,571,,,546,,,---,,
8,,"1,762.00",,,,649,,"1,762.00",,,"1,195.00",,,912,,,546,,,830,,,|,,
9,,"2,434.00",,,,0,,"2,434.00",,,"1,220.00",,,596,,,"1,220.00",,,590,,,|,,
10,,"1,844.00",,,,912,,"2,434.00",,,912,,,590,,,"1,220.00",,,912,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,133.0)   9,133.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
24 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36706,,,,,,,,,,0,,,,0,,,327.5,,,692,,,*
2,,36119,,,,,,,,,,327.5,,,,0,,,342,,,687,,,
3,,33087,,,,,,,,,,669.5,,,,0,,,678,,,668,,,
4,,32492,,,,,,,,,,"1,347.50",,,,0,,,983,,,667.5,,,
5,,34293,,,,,,,,,,0,,,,692,,,409,,,513,,,*
6,,32825,,,,,,,,,,409,,,,692,,,"1,932.50",,,360,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,692,,"2,440.00",,,692,,,"2,440.00",,,"1,220.00",,,692,,,---,,
2,,327.5,,,,0,,327.5,,,692,,,"2,440.00",,,692,,,327.5,,,|,,
3,,669.5,,,,0,,669.5,,,692,,,"2,112.50",,,692,,,342,,,|,,
4,,327.5,,,,687,,669.5,,,687,,,342,,,692,,,687,,,---,,
5,,"1,347.50",,,,0,,"1,347.50",,,692,,,"1,770.50",,,692,,,678,,,|,,
6,,669.5,,,,668,,"1,347.50",,,668,,,678,,,692,,,668,,,---,,
7,,"2,330.50",,,,0,,"2,330.50",,,692,,,"1,092.50",,,692,,,983,,,|,,
8,,"1,347.50",,,,667.5,,"2,330.50",,,667.5,,,983,,,692,,,667.5,,,---,,
9,,409,,,,692,,409,,,"1,220.00",,,"2,440.00",,,528,,,409,,,|,,
10,,0,,,,"1,205.00",,409,,,"1,205.00",,,409,,,528,,,513,,,---,,
11,,"2,341.50",,,,692,,"2,341.50",,,"1,220.00",,,"2,031.00",,,528,,,"1,932.50",,,|,,
12,,409,,,,"1,052.00",,"2,341.50",,,"1,052.00",,,"1,932.50",,,528,,,360,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,608.5)   10,608.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
25 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34728,,*,,,,,*,,,0,,,,0,,,313,,,338,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,313,,,,0,,313,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,313,,,|,,
2,,0,,,,338,,313,,,338,,,313,,,"1,220.00",,,338,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 1,533.0)   1,533.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
