9,,"2,278.00",,,,"1,036.00",,"2,439.00",,,"1,036.00",,,161,,,148,,,48,,,---,,
10,,0,,,,"1,194.00",,"2,440.00",,,"1,194.00",,,"2,440.00",,,84,,,58,,,---,,
11,,796,,,,"1,136.00",,796,,,"1,194.00",,,"2,440.00",,,58,,,796,,,|,,
12,,"1,456.00",,,,"1,136.00",,"1,456.00",,,"1,194.00",,,"1,644.00",,,58,,,660,,,|,,
13,,"2,439.00",,,,"1,136.00",,"2,439.00",,,"1,194.00",,,984,,,58,,,983,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,136.0)   10,136.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4278,,,,,,,,,,0,,,,0,,,430,,,556,,,
2,,5940,,,,,,,,,,0,,,,556,,,425,,,660,,,*
3,,6273,,,,,,,,,,430,,,,0,,,323,,,597,,,*
4,,4578,,,,,,,,,,430,,,,597,,,288,,,611,,,*
5,,6459,,,,,,,,,,753,,,,0,,,808,,,577,,,
6,,4204,,,,,,,,,,753,,,,577,,,788,,,542,,,
7,,6004,,,,,,,,,,753,,,,"1,119.00",,,598,,,96,,,
8,,4963,,,,,,,,,,"1,561.00",,,,0,,,536,,,901,,,*
9,,7325,,,,,,,,,,"1,561.00",,,,901,,,507.5,,,304,,,
10,,6534,,,,,,,,,,"2,097.00",,,,0,,,343,,,872,,,*
11,,4110,,,,,,,,,,"2,097.00",,,,872,,,298,,,302.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,430,,,,0,,430,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,430,,,|,,
2,,0,,,,556,,430,,,556,,,430,,,"1,220.00",,,556,,,---,,
3,,0,,,,"1,216.00",,430,,,"1,216.00",,,430,,,664,,,660,,,---,,
4,,425,,,,556,,425,,,"1,216.00",,,430,,,660,,,425,,,|,,
5,,753,,,,0,,753,,,"1,220.00",,,"2,010.00",,,"1,220.00",,,323,,,|,,
6,,430,,,,597,,753,,,597,,,323,,,"1,220.00",,,597,,,---,,
7,,430,,,,"1,208.00",,753,,,"1,208.00",,,323,,,623,,,611,,,---,,
8,,718,,,,597,,718,,,"1,208.00",,,323,,,611,,,288,,,|,,
9,,"1,561.00",,,,0,,"1,561.00",,,"1,220.00",,,"1,687.00",,,"1,220.00",,,808,,,|,,
10,,753,,,,577,,"1,561.00",,,577,,,808,,,"1,220.00",,,577,,,---,,
11,,753,,,,"1,119.00",,"1,561.00",,,"1,119.00",,,808,,,643,,,542,,,---,,
12,,"1,541.00",,,,577,,"1,541.00",,,"1,119.00",,,808,,,542,,,788,,,|,,
13,753,"1,215.00","1,561.00","1,215.00",808,101,96,---,,,,,,,,,,,,,,,,,
14,"1,351.00","1,119.00","1,351.00","1,215.00",808,96,598,|,,,,,,,,,,,,,,,,,
15,"2,097.00",0,"2,097.00","1,220.00",879,"1,220.00",536,|,,,,,,,,,,,,,,,,,
16,"1,561.00",901,"2,097.00",901,536,"1,220.00",901,---,,,,,,,,,,,,,,,,,
17,"1,561.00","1,205.00","2,097.00","1,205.00",536,319,304,---,,,,,,,,,,,,,,,,,
18,"2,068.50",901,"2,068.50","1,205.00",536,304,507.5,|,,,,,,,,,,,,,,,,,
19,"2,097.00",872,"2,440.00",872,343,"1,220.00",872,---,,,,,,,,,,,,,,,,,
20,"2,097.00","1,174.50","2,440.00","1,174.50",343,348,302.5,---,,,,,,,,,,,,,,,,,
21,"2,395.00",872,"2,395.00","1,174.50",343,302.5,298,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,083.5)   13,083.5",,,,,,Count of cuts   (1 x 21)   21,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
19 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4718,,,,,,,,,,0,,,,0,,,"2,068.00",,,578,,,
2,,5618,,,,,,,,,,"2,068.00",,,,0,,,344,,,555,,,*
3,,6936,,,,,,,,,,0,,,,578,,,"2,178.00",,,578,,,
4,,5689,,,,,,,,,,"2,178.00",,,,578,,,195,,,425,,,*
5,,7570,,,,,,,,,,0,,,,"1,156.00",,,"2,302.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,578,,"2,440.00",,,578,,,"2,440.00",,,"1,220.00",,,578,,,---,,
2,,"2,068.00",,,,0,,"2,068.00",,,578,,,"2,440.00",,,578,,,"2,068.00",,,|,,
3,,"2,412.00",,,,0,,"2,412.00",,,578,,,372,,,578,,,344,,,|,,
4,,"2,068.00",,,,555,,"2,412.00",,,555,,,344,,,578,,,555,,,---,,
5,,0,,,,"1,156.00",,"2,440.00",,,"1,156.00",,,"2,440.00",,,642,,,578,,,---,,
6,,"2,178.00",,,,578,,"2,178.00",,,"1,156.00",,,"2,440.00",,,578,,,"2,178.00",,,|,,
7,,"2,373.00",,,,578,,"2,373.00",,,"1,156.00",,,262,,,578,,,195,,,|,,
8,,"2,178.00",,,,"1,003.00",,"2,373.00",,,"1,003.00",,,195,,,578,,,425,,,---,,
9,,0,,,,"1,214.00",,"2,440.00",,,"1,214.00",,,"2,440.00",,,64,,,58,,,---,,
10,,"2,302.00",,,,"1,156.00",,"2,302.00",,,"1,214.00",,,"2,440.00",,,58,,,"2,302.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,229.0)   10,229.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
20 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5400,,,,,,,,,,0,,,,0,,,"2,296.00",,,450,,,
2,,5341,,,,,,,,,,0,,,,450,,,"2,296.00",,,450.5,,,
3,,7288,,,,,,,,,,0,,,,900.5,,,"1,037.00",,,304,,,
4,,4385,,,,,,,,,,"1,037.00",,,,900.5,,,685.5,,,304,,,
5,,7007,,,,,,,,,,"1,722.50",,,,900.5,,,507.5,,,304,,,
6,,5900,,,,,,,,,,"2,296.00",,,,0,,,58,,,"1,113.00",,,*
7,,7347,,,,,,,,,,"2,354.00",,,,0,,,58,,,882,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,296.00",,,,0,,"2,296.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,296.00",,,|,,
2,,0,,,,450,,"2,296.00",,,450,,,"2,296.00",,,"1,220.00",,,450,,,---,,
3,,0,,,,900.5,,"2,296.00",,,900.5,,,"2,296.00",,,770,,,450.5,,,---,,
4,,0,,,,"1,204.50",,"2,296.00",,,"1,204.50",,,"2,296.00",,,319.5,,,304,,,---,,
5,,"1,037.00",,,,900.5,,"1,037.00",,,"1,204.50",,,"2,296.00",,,304,,,"1,037.00",,,|,,
6,,"1,722.50",,,,900.5,,"1,722.50",,,"1,204.50",,,"1,259.00",,,304,,,685.5,,,|,,
7,,"2,230.00",,,,900.5,,"2,230.00",,,"1,204.50",,,573.5,,,304,,,507.5,,,|,,
8,,"2,354.00",,,,0,,"2,354.00",,,"1,220.00",,,144,,,"1,220.00",,,58,,,|,,
9,,"2,296.00",,,,"1,113.00",,"2,354.00",,,"1,113.00",,,58,,,"1,220.00",,,"1,113.00",,,---,,
10,,"2,412.00",,,,0,,"2,412.00",,,"1,220.00",,,86,,,"1,220.00",,,58,,,|,,
11,,"2,354.00",,,,882,,"2,412.00",,,882,,,58,,,"1,220.00",,,882,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,576.0)   11,576.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
21 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4394,,,,,,,,,,0,,,,0,,,"1,548.00",,,558,,,
2,,5724,,,,,,,,,,"1,548.00",,,,0,,,882,,,556,,,
3,,3561,,,,,,,,,,0,,,,558,,,882,,,577,,,
4,,4071,,,,,,,,,,882,,,,558,,,"1,548.00",,,558,,,
5,,6905,,,,,,,,,,0,,,,"1,135.00",,,"2,302.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,558,,"2,440.00",,,558,,,"2,440.00",,,"1,220.00",,,558,,,---,,
2,,"1,548.00",,,,0,,"1,548.00",,,558,,,"2,440.00",,,558,,,"1,548.00",,,|,,
3,,"2,430.00",,,,0,,"2,430.00",,,558,,,892,,,558,,,882,,,|,,
4,,"1,548.00",,,,556,,"2,430.00",,,556,,,882,,,558,,,556,,,---,,
5,,0,,,,"1,135.00",,"2,440.00",,,"1,135.00",,,"2,440.00",,,662,,,577,,,---,,
6,,882,,,,558,,882,,,"1,135.00",,,"2,440.00",,,577,,,882,,,|,,
7,,"2,430.00",,,,558,,"2,430.00",,,"1,135.00",,,"1,558.00",,,577,,,"1,548.00",,,|,,
8,,882,,,,"1,116.00",,"2,430.00",,,"1,116.00",,,"1,548.00",,,577,,,558,,,---,,
9,,0,,,,"1,193.00",,"2,440.00",,,"1,193.00",,,"2,440.00",,,85,,,58,,,---,,
10,,"2,302.00",,,,"1,135.00",,"2,302.00",,,"1,193.00",,,"2,440.00",,,58,,,"2,302.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,078.0)   12,078.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
22 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,7227,,,,,,,,,,0,,,,0,,,"2,181.00",,,557,,,
2,,4507,,,,,,,,,,0,,,,557,,,"2,181.00",,,557,,,
3,,4865,,,,,,,,,,0,,,,"1,114.00",,,817,,,58,,,
4,,5649,,,,,,,,,,817,,,,"1,114.00",,,796,,,58,,,
5,,6195,,,,,,,,,,0,,,,"1,172.00",,,908,,,38,,,
6,,7318,,,,,,,,,,908,,,,"1,172.00",,,608,,,38,,,
7,,4157,,,,,,,,,,"2,181.00",,,,0,,,58,,,983,,,*
8,,5476,,,,,,,,,,"2,239.00",,,,0,,,192,,,394,,,*
9,,6756,,,,,,,,,,"2,239.00",,,,394,,,181,,,445,,,*
10,,4559,,,,,,,,,,"2,239.00",,,,839,,,176,,,346,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,181.00",,,,0,,"2,181.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,181.00",,,|,,
2,,0,,,,557,,"2,181.00",,,557,,,"2,181.00",,,"1,220.00",,,557,,,---,,
3,,0,,,,"1,114.00",,"2,181.00",,,"1,114.00",,,"2,181.00",,,663,,,557,,,---,,
4,,0,,,,"1,172.00",,"2,181.00",,,"1,172.00",,,"2,181.00",,,106,,,58,,,---,,
5,,817,,,,"1,114.00",,817,,,"1,172.00",,,"2,181.00",,,58,,,817,,,|,,
6,,"1,613.00",,,,"1,114.00",,"1,613.00",,,"1,172.00",,,"1,364.00",,,58,,,796,,,|,,
7,,0,,,,"1,210.00",,"2,181.00",,,"1,210.00",,,"2,181.00",,,48,,,38,,,---,,
8,,908,,,,"1,172.00",,908,,,"1,210.00",,,"2,181.00",,,38,,,908,,,|,,
9,,"1,516.00",,,,"1,172.00",,"1,516.00",,,"1,210.00",,,"1,273.00",,,38,,,608,,,|,,
10,,"2,239.00",,,,0,,"2,239.00",,,"1,220.00",,,259,,,"1,220.00",,,58,,,|,,
11,,"2,181.00",,,,983,,"2,239.00",,,983,,,58,,,"1,220.00",,,983,,,---,,
12,,"2,239.00",,,,394,,"2,440.00",,,394,,,201,,,"1,220.00",,,394,,,---,,
13,,"2,431.00",,,,0,,"2,431.00",,,394,,,201,,,394,,,192,,,|,,
14,"2,239.00",839,"2,440.00",839,201,826,445,---,,,,,,,,,,,,,,,,,
15,"2,420.00",394,"2,420.00",839,201,445,181,|,,,,,,,,,,,,,,,,,
16,"2,239.00","1,185.00","2,440.00","1,185.00",201,381,346,---,,,,,,,,,,,,,,,,,
17,"2,415.00",839,"2,415.00","1,185.00",201,346,176,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,202.0)   13,202.0",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
23 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6450,,,,,,,,,,0,,,,0,,,"1,998.00",,,558,,,
2,,6294,,,,,,,,,,"1,998.00",,,,0,,,434,,,556,,,
3,,4800,,,,,,,,,,0,,,,558,,,"2,178.00",,,578,,,
4,,6359,,,,,,,,,,"2,178.00",,,,558,,,195,,,461,,,*
5,,6856,,,,,,,,,,0,,,,"1,136.00",,,741,,,58,,,
6,,6237,,,,,,,,,,741,,,,"1,136.00",,,882,,,58,,,
7,,5147,,,,,,,,,,"1,623.00",,,,"1,136.00",,,817,,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,558,,"2,440.00",,,558,,,"2,440.00",,,"1,220.00",,,558,,,---,,
2,,"1,998.00",,,,0,,"1,998.00",,,558,,,"2,440.00",,,558,,,"1,998.00",,,|,,
3,,"2,432.00",,,,0,,"2,432.00",,,558,,,442,,,558,,,434,,,|,,
4,,"1,998.00",,,,556,,"2,432.00",,,556,,,434,,,558,,,556,,,---,,
5,,0,,,,"1,136.00",,"2,440.00",,,"1,136.00",,,"2,440.00",,,662,,,578,,,---,,
6,,"2,178.00",,,,558,,"2,178.00",,,"1,136.00",,,"2,440.00",,,578,,,"2,178.00",,,|,,
7,,"2,373.00",,,,558,,"2,373.00",,,"1,136.00",,,262,,,578,,,195,,,|,,
8,,"2,178.00",,,,"1,019.00",,"2,373.00",,,"1,019.00",,,195,,,578,,,461,,,---,,
9,,0,,,,"1,194.00",,"2,440.00",,,"1,194.00",,,"2,440.00",,,84,,,58,,,---,,
10,,741,,,,"1,136.00",,741,,,"1,194.00",,,"2,440.00",,,58,,,741,,,|,,
11,,"1,623.00",,,,"1,136.00",,"1,623.00",,,"1,194.00",,,"1,699.00",,,58,,,882,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,337.0)   10,337.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
24 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6434,,,,,,,,,,0,,,,0,,,"2,348.00",,,428,,,
2,,5543,,,,,,,,,,0,,,,428,,,"2,296.00",,,450.5,,,
3,,6174,,,,,,,,,,0,,,,878.5,,,"2,288.00",,,328,,,
4,,5883,,,,,,,,,,"2,348.00",,,,0,,,58,,,974,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,348.00",,,,0,,"2,348.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,348.00",,,|,,
2,,0,,,,428,,"2,348.00",,,428,,,"2,348.00",,,"1,220.00",,,428,,,---,,
3,,0,,,,878.5,,"2,348.00",,,878.5,,,"2,348.00",,,792,,,450.5,,,---,,
4,,"2,296.00",,,,428,,"2,296.00",,,878.5,,,"2,348.00",,,450.5,,,"2,296.00",,,|,,
5,,0,,,,"1,206.50",,"2,348.00",,,"1,206.50",,,"2,348.00",,,341.5,,,328,,,---,,
6,,"2,288.00",,,,878.5,,"2,288.00",,,"1,206.50",,,"2,348.00",,,328,,,"2,288.00",,,|,,
7,,"2,406.00",,,,0,,"2,406.00",,,"1,220.00",,,92,,,"1,220.00",,,58,,,|,,
8,,"2,348.00",,,,974,,"2,406.00",,,974,,,58,,,"1,220.00",,,974,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,320.5)   10,320.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
25 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4156,,,,,,,,,,0,,,,0,,,761,,,577,,,
2,,7499,,,,,,,,,,0,,,,577,,,761,,,170.5,,,
3,,6082,,,,,,,,,,0,,,,747.5,,,745,,,465,,,
4,,7096,,,,,,,,,,761,,,,0,,,"1,602.00",,,557,,,
5,,3759,,,,,,,,,,761,,,,557,,,817,,,577,,,
6,,6624,,,,,,,,,,"1,578.00",,,,557,,,741,,,577,,,
7,,7553,,,,,,,,,,761,,,,"1,134.00",,,"1,502.00",,,58,,,
8,,6562,,,,,,,,,,"2,363.00",,,,0,,,58,,,906,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,761,,,,0,,761,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,761,,,|,,
2,,0,,,,577,,761,,,577,,,761,,,"1,220.00",,,577,,,---,,
3,,0,,,,747.5,,761,,,747.5,,,761,,,643,,,170.5,,,---,,
4,,0,,,,"1,212.50",,761,,,"1,212.50",,,761,,,472.5,,,465,,,---,,
5,,745,,,,747.5,,745,,,"1,212.50",,,761,,,465,,,745,,,|,,
6,,"2,363.00",,,,0,,"2,363.00",,,"1,220.00",,,"1,679.00",,,"1,220.00",,,"1,602.00",,,|,,
7,,761,,,,557,,"2,363.00",,,557,,,"1,602.00",,,"1,220.00",,,557,,,---,,
8,,761,,,,"1,134.00",,"2,363.00",,,"1,134.00",,,"1,602.00",,,663,,,577,,,---,,
9,,"1,578.00",,,,557,,"1,578.00",,,"1,134.00",,,"1,602.00",,,577,,,817,,,|,,
10,,"2,319.00",,,,557,,"2,319.00",,,"1,134.00",,,785,,,577,,,741,,,|,,
11,,761,,,,"1,192.00",,"2,363.00",,,"1,192.00",,,"1,602.00",,,86,,,58,,,---,,
12,,"2,263.00",,,,"1,134.00",,"2,263.00",,,"1,192.00",,,"1,602.00",,,58,,,"1,502.00",,,|,,
13,,"2,421.00",,,,0,,"2,421.00",,,"1,220.00",,,77,,,"1,220.00",,,58,,,|,,
14,,"2,363.00",,,,906,,"2,421.00",,,906,,,58,,,"1,220.00",,,906,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,484.0)   12,484.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
26 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4271,,,,,,,,,,0,,,,0,,,"1,322.00",,,323,,,
2,,3639,,,,,,,,,,"1,322.00",,,,0,,,"1,037.00",,,323,,,
3,,4598,,,,,,,,,,0,,,,323,,,906,,,573,,,
4,,4409,,,,,,,,,,906,,,,323,,,"1,502.00",,,557,,,
5,,3898,,,,,,,,,,0,,,,896,,,"1,578.00",,,308,,,
6,,7430,,,,,,,,,,"1,578.00",,,,896,,,791,,,304,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,323,,"2,440.00",,,323,,,"2,440.00",,,"1,220.00",,,323,,,---,,
2,,"1,322.00",,,,0,,"1,322.00",,,323,,,"2,440.00",,,323,,,"1,322.00",,,|,,
3,,"2,359.00",,,,0,,"2,359.00",,,323,,,"1,118.00",,,323,,,"1,037.00",,,|,,
4,,0,,,,896,,"2,440.00",,,896,,,"2,440.00",,,897,,,573,,,---,,
5,,906,,,,323,,906,,,896,,,"2,440.00",,,573,,,906,,,|,,
6,,"2,408.00",,,,323,,"2,408.00",,,896,,,"1,534.00",,,573,,,"1,502.00",,,|,,
7,,906,,,,880,,"2,408.00",,,880,,,"1,502.00",,,573,,,557,,,---,,
8,,0,,,,"1,204.00",,"2,440.00",,,"1,204.00",,,"2,440.00",,,324,,,308,,,---,,
9,,"1,578.00",,,,896,,"1,578.00",,,"1,204.00",,,"2,440.00",,,308,,,"1,578.00",,,|,,
10,,"2,369.00",,,,896,,"2,369.00",,,"1,204.00",,,862,,,308,,,791,,,|,,
11,,"1,578.00",,,,"1,200.00",,"2,369.00",,,"1,200.00",,,791,,,308,,,304,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,021.0)   12,021.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
27 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5899,,,,,,,,,,0,,,,0,,,536,,,741,,,*
2,,6652,,,,,,,,,,0,,,,741,,,536,,,448,,,*
3,,5102,,,,,,,,,,536,,,,0,,,882,,,577,,,
4,,4325,,,,,,,,,,536,,,,577,,,882,,,575,,,
5,,6344,,,,,,,,,,"1,418.00",,,,0,,,577,,,718,,,*
6,,5061,,,,,,,,,,"1,418.00",,,,718,,,558,,,478,,,*
7,,3607,,,,,,,,,,"1,995.00",,,,0,,,434,,,556,,,
8,,5619,,,,,,,,,,"1,995.00",,,,556,,,406,,,659,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,536,,,,0,,536,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,536,,,|,,
2,,0,,,,741,,536,,,741,,,536,,,"1,220.00",,,741,,,---,,
3,,0,,,,"1,189.00",,536,,,"1,189.00",,,536,,,479,,,448,,,---,,
4,,"1,418.00",,,,0,,"1,418.00",,,"1,220.00",,,"1,904.00",,,"1,220.00",,,882,,,|,,
5,,536,,,,577,,"1,418.00",,,577,,,882,,,"1,220.00",,,577,,,---,,
6,,536,,,,"1,152.00",,"1,418.00",,,"1,152.00",,,882,,,643,,,575,,,---,,
7,,"1,995.00",,,,0,,"1,995.00",,,"1,220.00",,,"1,022.00",,,"1,220.00",,,577,,,|,,
8,,"1,418.00",,,,718,,"1,995.00",,,718,,,577,,,"1,220.00",,,718,,,---,,
9,,"1,418.00",,,,"1,196.00",,"1,995.00",,,"1,196.00",,,577,,,502,,,478,,,---,,
10,,"1,976.00",,,,718,,"1,976.00",,,"1,196.00",,,577,,,478,,,558,,,|,,
