Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10489,,,,,,,,,,0,,,,0,,,"2,148.00",,,325,,,
2,,8584,,,,,,,,,,0,,,,325,,,"2,148.00",,,325,,,
3,,12655,,,,,,,,,,0,,,,650,,,"2,068.00",,,558,,,
4,,5744,,,,,,,,,,"2,148.00",,,,0,,,113,,,347,,,
5,,5379,,,,,,,,,,"2,148.00",,,,347,,,113,,,347,,,
6,,9344,,,,,,,,,,"2,148.00",,,,694,,,88,,,482,,,*
7,,12172,,,,,,,,,,"2,261.00",,,,0,,,178,,,862,,,*
8,,12189,,,,,,,,,,"2,261.00",,,,862,,,178,,,344,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,148.00",,,,0,,"2,148.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,148.00",,,|,,
2,,0,,,,325,,"2,148.00",,,325,,,"2,148.00",,,"1,220.00",,,325,,,---,,
3,,0,,,,650,,"2,148.00",,,650,,,"2,148.00",,,895,,,325,,,---,,
4,,0,,,,"1,208.00",,"2,148.00",,,"1,208.00",,,"2,148.00",,,570,,,558,,,---,,
5,,"2,068.00",,,,650,,"2,068.00",,,"1,208.00",,,"2,148.00",,,558,,,"2,068.00",,,|,,
6,,"2,261.00",,,,0,,"2,261.00",,,"1,220.00",,,292,,,"1,220.00",,,113,,,|,,
7,,"2,148.00",,,,347,,"2,261.00",,,347,,,113,,,"1,220.00",,,347,,,---,,
8,,"2,148.00",,,,694,,"2,261.00",,,694,,,113,,,873,,,347,,,---,,
9,,"2,148.00",,,,"1,176.00",,"2,261.00",,,"1,176.00",,,113,,,526,,,482,,,---,,
10,,"2,236.00",,,,694,,"2,236.00",,,"1,176.00",,,113,,,482,,,88,,,|,,
11,,"2,439.00",,,,0,,"2,439.00",,,"1,220.00",,,179,,,"1,220.00",,,178,,,|,,
12,,"2,261.00",,,,862,,"2,439.00",,,862,,,178,,,"1,220.00",,,862,,,---,,
13,,"2,261.00",,,,"1,206.00",,"2,439.00",,,"1,206.00",,,178,,,358,,,344,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,839.0)   11,839.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,12127,,,,,,,,,,0,,,,0,,,"2,212.00",,,324,,,
2,,9263,,,,,,,,,,0,,,,324,,,"2,158.00",,,278,,,
3,,12627,,,,,,,,,,0,,,,602,,,"2,148.00",,,325,,,
4,,8803,,,,,,,,,,0,,,,927,,,857,,,285,,,
5,,9186,,,,,,,,,,857,,,,927,,,857,,,285,,,
6,,11649,,,,,,,,,,"1,714.00",,,,927,,,416,,,285,,,
7,,9785,,,,,,,,,,"2,212.00",,,,0,,,221,,,427,,,*
8,,10206,,,,,,,,,,"2,212.00",,,,427,,,218,,,744,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,212.00",,,,0,,"2,212.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,212.00",,,|,,
2,,0,,,,324,,"2,212.00",,,324,,,"2,212.00",,,"1,220.00",,,324,,,---,,
3,,0,,,,602,,"2,212.00",,,602,,,"2,212.00",,,896,,,278,,,---,,
4,,"2,158.00",,,,324,,"2,158.00",,,602,,,"2,212.00",,,278,,,"2,158.00",,,|,,
5,,0,,,,927,,"2,212.00",,,927,,,"2,212.00",,,618,,,325,,,---,,
6,,"2,148.00",,,,602,,"2,148.00",,,927,,,"2,212.00",,,325,,,"2,148.00",,,|,,
7,,0,,,,"1,212.00",,"2,212.00",,,"1,212.00",,,"2,212.00",,,293,,,285,,,---,,
8,,857,,,,927,,857,,,"1,212.00",,,"2,212.00",,,285,,,857,,,|,,
9,,"1,714.00",,,,927,,"1,714.00",,,"1,212.00",,,"1,355.00",,,285,,,857,,,|,,
10,,"2,130.00",,,,927,,"2,130.00",,,"1,212.00",,,498,,,285,,,416,,,|,,
11,,"2,212.00",,,,427,,"2,440.00",,,427,,,228,,,"1,220.00",,,427,,,---,,
12,,"2,433.00",,,,0,,"2,433.00",,,427,,,228,,,427,,,221,,,|,,
13,,"2,212.00",,,,"1,171.00",,"2,440.00",,,"1,171.00",,,228,,,793,,,744,,,---,,
14,,"2,430.00",,,,427,,"2,430.00",,,"1,171.00",,,228,,,744,,,218,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,153.0)   13,153.0",,Count of cuts   (1 x 14)   14,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10283,,,,,,,,,,0,,,,0,,,"2,068.00",,,558,,,
2,,12320,,,,,,,,,,"2,068.00",,,,0,,,367,,,536,,,
3,,8401,,,,,,,,,,0,,,,558,,,468.5,,,558,,,
4,,12079,,,,,,,,,,468.5,,,,558,,,947,,,557,,,
5,,11651,,,,,,,,,,"1,415.50",,,,558,,,947,,,557,,,
6,,10344,,,,,,,,,,0,,,,"1,116.00",,,"2,212.00",,,58,,,
7,,8164,,,,,,,,,,0,,,,"1,174.00",,,"2,178.00",,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,558,,"2,440.00",,,558,,,"2,440.00",,,"1,220.00",,,558,,,---,,
2,,"2,068.00",,,,0,,"2,068.00",,,558,,,"2,440.00",,,558,,,"2,068.00",,,|,,
3,,"2,435.00",,,,0,,"2,435.00",,,558,,,372,,,558,,,367,,,|,,
4,,"2,068.00",,,,536,,"2,435.00",,,536,,,367,,,558,,,536,,,---,,
5,,0,,,,"1,116.00",,"2,440.00",,,"1,116.00",,,"2,440.00",,,662,,,558,,,---,,
6,,468.5,,,,558,,468.5,,,"1,116.00",,,"2,440.00",,,558,,,468.5,,,|,,
7,,"1,415.50",,,,558,,"1,415.50",,,"1,116.00",,,"1,971.50",,,558,,,947,,,|,,
8,,468.5,,,,"1,115.00",,"1,415.50",,,"1,115.00",,,947,,,558,,,557,,,---,,
9,,"2,362.50",,,,558,,"2,362.50",,,"1,116.00",,,"1,024.50",,,558,,,947,,,|,,
10,,"1,415.50",,,,"1,115.00",,"2,362.50",,,"1,115.00",,,947,,,558,,,557,,,---,,
11,,0,,,,"1,174.00",,"2,440.00",,,"1,174.00",,,"2,440.00",,,104,,,58,,,---,,
12,,"2,212.00",,,,"1,116.00",,"2,212.00",,,"1,174.00",,,"2,440.00",,,58,,,"2,212.00",,,|,,
13,,0,,,,"1,212.00",,"2,440.00",,,"1,212.00",,,"2,440.00",,,46,,,38,,,---,,
14,,"2,178.00",,,,"1,174.00",,"2,178.00",,,"1,212.00",,,"2,440.00",,,38,,,"2,178.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,907.0)   14,907.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
19 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10831,,,,,,,,,,0,,,,0,,,538,,,947,,,*
2,,11627,,,,,,,,,,0,,,,947,,,478.5,,,38,,,
3,,10399,,,,,,,,,,0,,,,985,,,427,,,221,,,
4,,10446,,,,,,,,,,538,,,,0,,,763,,,557,,,
5,,11792,,,,,,,,,,538,,,,557,,,763,,,58,,,
6,,12246,,,,,,,,,,538,,,,615,,,763,,,557,,,
7,,8852,,,,,,,,,,538,,,,"1,172.00",,,438.5,,,38,,,
8,,11374,,,,,,,,,,"1,301.00",,,,0,,,538,,,947,,,*
9,,9070,,,,,,,,,,"1,301.00",,,,947,,,439,,,258,,,
10,,11262,,,,,,,,,,"1,839.00",,,,0,,,422,,,305,,,
11,,11539,,,,,,,,,,"1,839.00",,,,305,,,421,,,305,,,
12,,11527,,,,,,,,,,"1,839.00",,,,610,,,416,,,285,,,
13,,8414,,,,,,,,,,"1,839.00",,,,895,,,398.5,,,325,,,
14,,11462,,,,,,,,,,"2,261.00",,,,0,,,178,,,862,,,*
15,,8724,,,,,,,,,,"2,261.00",,,,862,,,178,,,343,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,538,,,,0,,538,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,538,,,|,,
2,,0,,,,947,,538,,,947,,,538,,,"1,220.00",,,947,,,---,,
3,,0,,,,985,,538,,,985,,,538,,,273,,,38,,,---,,
4,,478.5,,,,947,,478.5,,,985,,,538,,,38,,,478.5,,,|,,
5,,0,,,,"1,206.00",,538,,,"1,206.00",,,538,,,235,,,221,,,---,,
6,,427,,,,985,,427,,,"1,206.00",,,538,,,221,,,427,,,|,,
7,,"1,301.00",,,,0,,"1,301.00",,,"1,220.00",,,"1,902.00",,,"1,220.00",,,763,,,|,,
8,,538,,,,557,,"1,301.00",,,557,,,763,,,"1,220.00",,,557,,,---,,
9,538,615,"1,301.00",615,763,663,58,---,,,,,,,,,,,,,,,,,
10,538,"1,172.00","1,301.00","1,172.00",763,605,557,---,,,,,,,,,,,,,,,,,
11,538,"1,210.00","1,301.00","1,210.00",763,48,38,---,,,,,,,,,,,,,,,,,
12,976.5,"1,172.00",976.5,"1,210.00",763,38,438.5,|,,,,,,,,,,,,,,,,,
13,"1,839.00",0,"1,839.00","1,220.00","1,139.00","1,220.00",538,|,,,,,,,,,,,,,,,,,
14,"1,301.00",947,"1,839.00",947,538,"1,220.00",947,---,,,,,,,,,,,,,,,,,
15,"1,301.00","1,205.00","1,839.00","1,205.00",538,273,258,---,,,,,,,,,,,,,,,,,
16,"1,740.00",947,"1,740.00","1,205.00",538,258,439,|,,,,,,,,,,,,,,,,,
17,"2,261.00",0,"2,261.00","1,220.00",601,"1,220.00",422,|,,,,,,,,,,,,,,,,,
18,"1,839.00",305,"2,261.00",305,422,"1,220.00",305,---,,,,,,,,,,,,,,,,,
19,"1,839.00",610,"2,261.00",610,422,915,305,---,,,,,,,,,,,,,,,,,
20,"2,260.00",305,"2,260.00",610,422,305,421,|,,,,,,,,,,,,,,,,,
21,"1,839.00",895,"2,261.00",895,422,610,285,---,,,,,,,,,,,,,,,,,
22,"2,255.00",610,"2,255.00",895,422,285,416,|,,,,,,,,,,,,,,,,,
23,"2,237.50",895,"2,237.50","1,220.00",422,325,398.5,|,,,,,,,,,,,,,,,,,
24,"2,439.00",0,"2,439.00","1,220.00",179,"1,220.00",178,|,,,,,,,,,,,,,,,,,
25,"2,261.00",862,"2,439.00",862,178,"1,220.00",862,---,,,,,,,,,,,,,,,,,
26,"2,261.00","1,205.00","2,439.00","1,205.00",178,358,343,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,934.0)   14,934.0",,,,,,Count of cuts   (1 x 26)   26,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
20 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10575,,,,,,,,,,0,,,,0,,,"2,148.00",,,325,,,
2,,10218,,,,,,,,,,0,,,,325,,,557,,,763,,,*
3,,10709,,,,,,,,,,557,,,,325,,,483,,,763,,,*
4,,9142,,,,,,,,,,"1,040.00",,,,325,,,538,,,763,,,*
5,,12436,,,,,,,,,,"1,578.00",,,,325,,,557,,,763,,,*
6,,9240,,,,,,,,,,0,,,,"1,088.00",,,"2,087.00",,,58,,,
7,,10244,,,,,,,,,,0,,,,"1,146.00",,,"1,734.00",,,58,,,
8,,8299,,,,,,,,,,"2,148.00",,,,0,,,288,,,430,,,*
9,,10188,,,,,,,,,,"2,148.00",,,,430,,,263.9,,,749,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,148.00",,,,0,,"2,148.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,148.00",,,|,,
2,,0,,,,325,,"2,148.00",,,325,,,"2,148.00",,,"1,220.00",,,325,,,---,,
3,,0,,,,"1,088.00",,"2,148.00",,,"1,088.00",,,"2,148.00",,,895,,,763,,,---,,
4,,557,,,,325,,557,,,"1,088.00",,,"2,148.00",,,763,,,557,,,|,,
5,,"1,040.00",,,,325,,"1,040.00",,,"1,088.00",,,"1,591.00",,,763,,,483,,,|,,
6,,"1,578.00",,,,325,,"1,578.00",,,"1,088.00",,,"1,108.00",,,763,,,538,,,|,,
7,,"2,135.00",,,,325,,"2,135.00",,,"1,088.00",,,570,,,763,,,557,,,|,,
8,,0,,,,"1,146.00",,"2,148.00",,,"1,146.00",,,"2,148.00",,,132,,,58,,,---,,
9,,"2,087.00",,,,"1,088.00",,"2,087.00",,,"1,146.00",,,"2,148.00",,,58,,,"2,087.00",,,|,,
10,,0,,,,"1,204.00",,"2,148.00",,,"1,204.00",,,"2,148.00",,,74,,,58,,,---,,
11,,"1,734.00",,,,"1,146.00",,"1,734.00",,,"1,204.00",,,"2,148.00",,,58,,,"1,734.00",,,|,,
12,,"2,148.00",,,,430,,"2,440.00",,,430,,,292,,,"1,220.00",,,430,,,---,,
13,,"2,436.00",,,,0,,"2,436.00",,,430,,,292,,,430,,,288,,,|,,
14,,"2,148.00",,,,"1,179.00",,"2,440.00",,,"1,179.00",,,292,,,790,,,749,,,---,,
15,"2,411.90",430,"2,411.90","1,179.00",292,749,263.9,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,743.0)   14,743.0",,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
21 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9221,,,,,,,,,,0,,,,0,,,960,,,323,,,
2,,8881,,,,,,,,,,0,,,,323,,,947,,,557,,,
3,,9101,,,,,,,,,,0,,,,880,,,430,,,323,,,
4,,11926,,,,,,,,,,430,,,,880,,,430,,,323,,,
5,,8032,,,,,,,,,,960,,,,0,,,468.5,,,558,,,
6,,11323,,,,,,,,,,960,,,,558,,,219,,,425,,,*
7,,8243,,,,,,,,,,"1,179.00",,,,558,,,219,,,425,,,*
8,,12248,,,,,,,,,,960,,,,983,,,427,,,221,,,
9,,9241,,,,,,,,,,"1,428.50",,,,0,,,468.5,,,560,,,
10,,8981,,,,,,,,,,"1,428.50",,,,560,,,221,,,425,,,*
11,,12250,,,,,,,,,,"1,649.50",,,,560,,,219,,,425,,,*
12,,9799,,,,,,,,,,"1,428.50",,,,985,,,425,,,219,,,
13,,7901,,,,,,,,,,"1,897.00",,,,0,,,538,,,821,,,*
14,,8199,,,,,,,,,,"1,897.00",,,,821,,,536,,,367,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,960,,,,0,,960,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,960,,,|,,
2,,0,,,,323,,960,,,323,,,960,,,"1,220.00",,,323,,,---,,
3,,0,,,,880,,960,,,880,,,960,,,897,,,557,,,---,,
4,,947,,,,323,,947,,,880,,,960,,,557,,,947,,,|,,
5,,0,,,,"1,203.00",,960,,,"1,203.00",,,960,,,340,,,323,,,---,,
6,,430,,,,880,,430,,,"1,203.00",,,960,,,323,,,430,,,|,,
7,,860,,,,880,,860,,,"1,203.00",,,530,,,323,,,430,,,|,,
8,,"1,428.50",,,,0,,"1,428.50",,,"1,220.00",,,"1,480.00",,,"1,220.00",,,468.5,,,|,,
9,,960,,,,558,,"1,428.50",,,558,,,468.5,,,"1,220.00",,,558,,,---,,
10,960,983,"1,428.50",983,468.5,662,425,---,,,,,,,,,,,,,,,,,
11,"1,179.00",558,"1,179.00",983,468.5,425,219,|,,,,,,,,,,,,,,,,,
12,"1,398.00",558,"1,398.00",983,249.5,425,219,|,,,,,,,,,,,,,,,,,
13,960,"1,204.00","1,428.50","1,204.00",468.5,237,221,---,,,,,,,,,,,,,,,,,
14,"1,387.00",983,"1,387.00","1,204.00",468.5,221,427,|,,,,,,,,,,,,,,,,,
15,"1,897.00",0,"1,897.00","1,220.00","1,011.50","1,220.00",468.5,|,,,,,,,,,,,,,,,,,
16,"1,428.50",560,"1,897.00",560,468.5,"1,220.00",560,---,,,,,,,,,,,,,,,,,
17,"1,428.50",985,"1,897.00",985,468.5,660,425,---,,,,,,,,,,,,,,,,,
18,"1,649.50",560,"1,649.50",985,468.5,425,221,|,,,,,,,,,,,,,,,,,
19,"1,868.50",560,"1,868.50",985,247.5,425,219,|,,,,,,,,,,,,,,,,,
20,"1,428.50","1,204.00","1,897.00","1,204.00",468.5,235,219,---,,,,,,,,,,,,,,,,,
21,"1,853.50",985,"1,853.50","1,204.00",468.5,219,425,|,,,,,,,,,,,,,,,,,
22,"2,435.00",0,"2,435.00","1,220.00",543,"1,220.00",538,|,,,,,,,,,,,,,,,,,
23,"1,897.00",821,"2,435.00",821,538,"1,220.00",821,---,,,,,,,,,,,,,,,,,
24,"1,897.00","1,188.00","2,435.00","1,188.00",538,399,367,---,,,,,,,,,,,,,,,,,
25,"2,433.00",821,"2,433.00","1,188.00",538,367,536,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 15,357.0)   15,357.0",,,,,,Count of cuts   (1 x 25)   25,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
22 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10968,,,,,,,,,,0,,,,0,,,878,,,253.5,,,
2,,12489,,,,,,,,,,878,,,,0,,,878,,,253.5,,,
3,,8159,,,,,,,,,,"1,756.00",,,,0,,,678,,,216,,,
4,,4736,,,,,,,,,,0,,,,253.5,,,"1,647.00",,,399,,,
5,,7449,,,,,,,,,,"1,647.00",,,,253.5,,,726,,,398,,,
6,,9143,,,,,,,,,,0,,,,652.5,,,598,,,348,,,
7,,7659,,,,,,,,,,598,,,,652.5,,,"1,692.00",,,322,,,
8,,9035,,,,,,,,,,0,,,,"1,000.50",,,"2,348.00",,,218,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,253.5,,"2,440.00",,,253.5,,,"2,440.00",,,"1,220.00",,,253.5,,,---,,
2,,878,,,,0,,878,,,253.5,,,"2,440.00",,,253.5,,,878,,,|,,
3,,"1,756.00",,,,0,,"1,756.00",,,253.5,,,"1,562.00",,,253.5,,,878,,,|,,
4,,"2,434.00",,,,0,,"2,434.00",,,253.5,,,684,,,253.5,,,678,,,|,,
5,,"1,756.00",,,,216,,"2,434.00",,,216,,,678,,,253.5,,,216,,,---,,
6,,0,,,,652.5,,"2,440.00",,,652.5,,,"2,440.00",,,966.5,,,399,,,---,,
7,,"1,647.00",,,,253.5,,"1,647.00",,,652.5,,,"2,440.00",,,399,,,"1,647.00",,,|,,
8,,"2,373.00",,,,253.5,,"2,373.00",,,652.5,,,793,,,399,,,726,,,|,,
9,,"1,647.00",,,,651.5,,"2,373.00",,,651.5,,,726,,,399,,,398,,,---,,
10,,0,,,,"1,000.50",,"2,440.00",,,"1,000.50",,,"2,440.00",,,567.5,,,348,,,---,,
11,,598,,,,652.5,,598,,,"1,000.50",,,"2,440.00",,,348,,,598,,,|,,
12,,"2,290.00",,,,652.5,,"2,290.00",,,"1,000.50",,,"1,842.00",,,348,,,"1,692.00",,,|,,
13,,598,,,,974.5,,"2,290.00",,,974.5,,,"1,692.00",,,348,,,322,,,---,,
14,,0,,,,"1,218.50",,"2,440.00",,,"1,218.50",,,"2,440.00",,,219.5,,,218,,,---,,
15,,"2,348.00",,,,"1,000.50",,"2,348.00",,,"1,218.50",,,"2,440.00",,,218,,,"2,348.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 15,328.5)   15,328.5",,Count of cuts   (1 x 15)   15,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
23 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9667,,,,,,,,,,0,,,,0,,,857,,,285,,,
2,,10005,,,,,,,,,,857,,,,0,,,857,,,285,,,
3,,12578,,,,,,,,,,"1,714.00",,,,0,,,678,,,216,,,
4,,9895,,,,,,,,,,0,,,,285,,,322,,,560,,,*
5,,9145,,,,,,,,,,322,,,,285,,,468.5,,,558,,,
6,,9698,,,,,,,,,,790.5,,,,285,,,468.5,,,558,,,
7,,12492,,,,,,,,,,"1,259.00",,,,285,,,763,,,555,,,
8,,10743,,,,,,,,,,"2,022.00",,,,285,,,397,,,538,,,
9,,9029,,,,,,,,,,0,,,,845,,,"1,294.00",,,304,,,
10,,10507,,,,,,,,,,"1,294.00",,,,845,,,720,,,300.1,,,
11,,10255,,,,,,,,,,"2,014.00",,,,845,,,425,,,221,,,
12,,7968,,,,,,,,,,0,,,,"1,149.00",,,"1,692.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,285,,"2,440.00",,,285,,,"2,440.00",,,"1,220.00",,,285,,,---,,
2,,857,,,,0,,857,,,285,,,"2,440.00",,,285,,,857,,,|,,
3,,"1,714.00",,,,0,,"1,714.00",,,285,,,"1,583.00",,,285,,,857,,,|,,
4,,"2,392.00",,,,0,,"2,392.00",,,285,,,726,,,285,,,678,,,|,,
5,,"1,714.00",,,,216,,"2,392.00",,,216,,,678,,,285,,,216,,,---,,
6,,0,,,,845,,"2,440.00",,,845,,,"2,440.00",,,935,,,560,,,---,,
7,,322,,,,285,,322,,,845,,,"2,440.00",,,560,,,322,,,|,,
8,,790.5,,,,285,,790.5,,,845,,,"2,118.00",,,560,,,468.5,,,|,,
9,,322,,,,843,,790.5,,,843,,,468.5,,,560,,,558,,,---,,
10,,"1,259.00",,,,285,,"1,259.00",,,845,,,"1,649.50",,,560,,,468.5,,,|,,
11,,790.5,,,,843,,"1,259.00",,,843,,,468.5,,,560,,,558,,,---,,
12,"2,022.00",285,"2,022.00",845,"1,181.00",560,763,|,,,,,,,,,,,,,,,,,
13,"1,259.00",840,"2,022.00",840,763,560,555,---,,,,,,,,,,,,,,,,,
14,"2,419.00",285,"2,419.00",845,418,560,397,|,,,,,,,,,,,,,,,,,
15,"2,022.00",823,"2,419.00",823,397,560,538,---,,,,,,,,,,,,,,,,,
16,0,"1,149.00","2,440.00","1,149.00","2,440.00",375,304,---,,,,,,,,,,,,,,,,,
17,"1,294.00",845,"1,294.00","1,149.00","2,440.00",304,"1,294.00",|,,,,,,,,,,,,,,,,,
18,"2,014.00",845,"2,014.00","1,149.00","1,146.00",304,720,|,,,,,,,,,,,,,,,,,
19,"1,294.00","1,145.10","2,014.00","1,145.10",720,304,300.1,---,,,,,,,,,,,,,,,,,
20,"2,439.00",845,"2,439.00","1,149.00",426,304,425,|,,,,,,,,,,,,,,,,,
21,"2,014.00","1,066.00","2,439.00","1,066.00",425,304,221,---,,,,,,,,,,,,,,,,,
22,0,"1,207.00","2,440.00","1,207.00","2,440.00",71,58,---,,,,,,,,,,,,,,,,,
23,"1,692.00","1,149.00","1,692.00","1,207.00","2,440.00",58,"1,692.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
